CustomerID,TotalOrders,TotalRevenue,LastPurchaseDate,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment
17877,1,237.61,2011-06-22 13:00:00,169,3,2,1,321,Others
17878,3,1378.93,2011-10-27 11:24:00,43,4,3,4,434,Loyal Customers
17879,1,178.51999999999998,2011-06-19 12:36:00,173,3,2,1,321,Others
17880,3,824.9200000000001,2010-12-10 10:21:00,364,2,3,3,233,Others
17881,1,133.35000000000002,2011-02-08 17:16:00,303,2,2,1,221,Others
17882,2,291.56,2010-11-25 14:40:00,378,2,3,2,232,Others
17883,7,988.42,2011-12-06 17:49:00,2,5,4,3,543,Loyal Customers
17884,20,2698.47,2011-12-06 11:33:00,3,5,5,4,554,Champions
17885,1,156.34,2011-11-27 14:40:00,11,5,2,1,521,Potential Loyalists
17886,6,1572.55,2011-11-08 10:09:00,31,4,4,4,444,Champions
17887,1,111.35,2011-08-02 17:29:00,128,3,2,1,321,Others
17888,25,1807.44,2011-11-18 13:45:00,20,4,5,4,454,Champions
17889,7,746.42,2011-05-11 16:26:00,211,2,4,3,243,Others
17890,2,586.89,2011-01-21 11:19:00,322,2,3,2,232,Others
17891,1,203.85999999999999,2011-06-30 20:08:00,161,3,2,1,321,Others
17892,3,244.1,2011-10-14 16:49:00,55,4,3,1,431,Others
17893,1,107.21,2011-04-28 13:50:00,224,2,2,1,221,Others
17894,18,2304.58,2011-09-29 09:23:00,71,3,5,4,354,Loyal Customers
17895,1,95.45,2011-10-26 17:00:00,43,4,2,1,421,Potential Loyalists
17896,1,256.32,2011-11-16 13:59:00,22,4,2,1,421,Potential Loyalists
17897,9,2099.89,2011-06-20 11:23:00,172,3,5,4,354,Loyal Customers
17898,4,299.18,2011-09-15 14:56:00,84,3,4,2,342,Others
17899,1,154.55,2011-07-03 14:58:00,158,3,2,1,321,Others
17900,2,112.19999999999999,2011-06-02 14:38:00,189,2,3,1,231,Others
17901,3,260.08,2011-11-10 17:29:00,28,4,3,1,431,Others
17902,1,216.39999999999998,2010-06-11 12:25:00,546,1,2,1,121,Others
17903,1,381.09000000000003,2010-11-10 15:39:00,393,2,2,2,222,Others
17904,1,181.07,2011-11-18 12:57:00,20,4,2,1,421,Potential Loyalists
17905,13,2178.87,2011-09-29 17:33:00,70,3,5,4,354,Loyal Customers
17906,1,72.9,2011-04-06 17:25:00,246,2,2,1,221,Others
17907,1,291.76,2010-03-09 12:33:00,640,1,2,2,122,Others
17908,5,1142.47,2010-12-01 11:45:00,373,2,4,3,243,Others
17909,1,110.05,2009-12-02 13:10:00,736,1,2,1,121,Others
17910,1,261.7,2009-12-13 16:04:00,725,1,2,1,121,Others
17911,1,366.23,2011-11-30 14:52:00,8,5,2,2,522,Potential Loyalists
17912,6,374.55,2011-02-02 14:25:00,309,2,4,2,242,Others
17913,14,3429.29,2011-10-12 10:45:00,58,4,5,5,455,Champions
17914,1,329.36,2011-12-06 11:58:00,3,5,2,2,522,Potential Loyalists
17915,1,225.78,2010-06-06 13:22:00,550,1,2,1,121,Others
17916,2,43.87,2010-03-21 12:26:00,628,1,3,1,131,Others
17917,3,335.03,2011-10-25 13:20:00,44,4,3,2,432,Others
17918,3,396.39,2010-07-27 11:51:00,500,1,3,2,132,Others
17919,2,1840.32,2011-09-12 13:41:00,87,3,3,4,334,Loyal Customers
17920,54,23581.78,2011-12-05 14:29:00,3,5,5,5,555,Champions
17921,10,2394.36,2011-10-06 18:56:00,63,3,5,4,354,Loyal Customers
17922,1,170.4,2010-06-14 16:32:00,542,1,2,1,121,Others
17923,3,497.0,2011-03-02 15:15:00,281,2,3,2,232,Others
17924,8,3257.7000000000003,2011-11-28 09:11:00,11,5,5,5,555,Champions
17925,1,244.08,2010-12-02 10:10:00,372,2,2,1,221,Others
17926,5,1035.49,2011-07-29 14:39:00,132,3,4,3,343,Loyal Customers
17927,1,294.0,2009-12-18 11:03:00,721,1,2,2,122,Others
17928,3,341.24,2011-10-25 13:52:00,44,4,3,2,432,Others
17929,12,3082.1,2011-11-28 16:01:00,10,5,5,5,555,Champions
17930,13,4275.22,2011-11-04 10:23:00,35,4,5,5,455,Champions
17931,14,3402.24,2011-07-28 18:33:00,133,3,5,5,355,Loyal Customers
17932,3,1331.57,2011-11-10 19:49:00,28,4,3,4,434,Loyal Customers
17933,1,114.69,2010-03-17 15:11:00,631,1,2,1,121,Others
17934,3,1049.15,2011-10-19 11:16:00,51,4,3,3,433,Loyal Customers
17935,7,686.14,2011-07-24 13:18:00,137,3,4,3,343,Loyal Customers
17936,1,380.13,2011-12-04 13:32:00,4,5,2,2,522,Potential Loyalists
17937,7,4301.22,2011-12-01 11:45:00,8,5,4,5,545,Champions
17938,1,144.29,2010-10-15 14:27:00,419,1,2,1,121,Others
17939,1,99.14,2011-07-03 12:27:00,159,3,2,1,321,Others
17940,16,30306.79,2011-10-21 13:27:00,48,4,5,5,455,Champions
17941,4,1433.28,2011-08-01 08:30:00,130,3,4,4,344,Loyal Customers
17942,1,77.50000000000001,2011-12-02 10:45:00,7,5,2,1,521,Potential Loyalists
17944,1,74.99,2010-10-12 16:25:00,422,1,2,1,121,Others
17945,3,360.35,2010-01-12 11:40:00,696,1,3,2,132,Others
17946,2,149.57999999999998,2011-04-20 17:00:00,232,2,3,1,231,Others
17947,1,176.68,2011-11-02 13:05:00,36,4,2,1,421,Potential Loyalists
17948,1,358.56000000000006,2011-07-15 12:58:00,146,3,2,2,322,Others
17949,118,117314.08,2011-12-08 18:46:00,0,5,5,5,555,Champions
17950,7,1166.29,2011-09-28 15:18:00,71,3,4,3,343,Loyal Customers
17951,4,1340.5800000000002,2011-10-31 12:30:00,39,4,4,4,444,Champions
17952,4,788.46,2010-11-26 13:54:00,377,2,4,3,243,Others
17953,1,159.17000000000002,2010-06-17 15:08:00,539,1,2,1,121,Others
17954,19,3804.38,2011-12-04 14:15:00,4,5,5,5,555,Champions
17955,6,949.9,2011-05-25 12:00:00,198,2,4,3,243,Others
17956,1,12.75,2011-04-04 13:47:00,248,2,2,1,221,Others
17957,1,111.68,2011-10-04 14:58:00,65,3,2,1,321,Others
17958,2,973.88,2011-08-15 12:19:00,116,3,3,3,333,Loyal Customers
17959,1,140.75,2010-04-26 14:12:00,591,1,2,1,121,Others
17960,3,135.08,2011-06-21 14:15:00,170,3,3,1,331,Others
17961,100,2866.74,2011-11-18 16:55:00,20,4,5,4,454,Champions
17962,4,666.96,2011-07-20 14:16:00,141,3,4,3,343,Loyal Customers
17963,4,643.16,2010-08-25 15:58:00,470,1,4,3,143,Others
17964,2,463.21,2011-11-08 10:44:00,31,4,3,2,432,Others
17965,29,7006.65,2011-11-02 09:31:00,37,4,5,5,455,Champions
17966,10,1963.92,2011-11-02 10:26:00,37,4,5,4,454,Champions
17967,2,223.42,2010-12-03 11:19:00,371,2,3,1,231,Others
17968,4,590.4399999999999,2010-12-01 12:23:00,373,2,4,2,242,Others
17969,20,2354.29,2011-06-26 13:00:00,165,3,5,4,354,Loyal Customers
17970,1,562.79,2011-05-12 20:03:00,210,2,2,2,222,Others
17971,1,161.94,2010-06-09 14:04:00,547,1,2,1,121,Others
17972,1,135.19,2011-04-12 12:16:00,241,2,2,1,221,Others
17973,1,337.04,2011-10-19 10:34:00,51,4,2,2,422,Potential Loyalists
17974,6,1739.09,2011-11-15 11:37:00,24,4,4,4,444,Champions
17975,24,6696.33,2011-11-24 13:27:00,14,5,5,5,555,Champions
17976,1,321.79,2010-12-02 13:49:00,371,2,2,2,222,Others
17977,2,1511.45,2011-11-10 13:28:00,28,4,3,4,434,Loyal Customers
17978,4,1159.99,2010-12-09 14:05:00,364,2,4,3,243,Others
17979,4,732.41,2011-11-04 12:05:00,35,4,4,3,443,Loyal Customers
17980,4,1012.72,2011-06-27 12:01:00,165,3,4,3,343,Loyal Customers
17981,1,239.12,2010-10-25 10:40:00,410,1,2,1,121,Others
17982,1,138.18,2010-01-28 09:38:00,680,1,2,1,121,Others
17983,1,171.71,2010-11-09 13:24:00,394,2,2,1,221,Others
17984,5,1152.19,2011-07-17 15:59:00,144,3,4,3,343,Loyal Customers
17985,1,631.35,2011-11-17 14:24:00,21,4,2,3,423,Potential Loyalists
17986,1,20.8,2011-10-14 14:22:00,55,4,2,1,421,Potential Loyalists
17987,5,965.4399999999999,2011-06-07 14:22:00,184,3,4,3,343,Loyal Customers
17988,14,489.54,2011-11-28 11:00:00,11,5,5,2,552,Others
17989,1,207.32999999999998,2010-11-25 13:49:00,378,2,2,1,221,Others
17990,6,1527.6100000000001,2011-04-17 11:44:00,236,2,4,4,244,At Risk
17991,3,300.3,2011-04-28 15:58:00,224,2,3,2,232,Others
17992,1,252.88,2010-11-15 13:04:00,388,2,2,1,221,Others
17993,1,225.99,2010-04-01 14:23:00,616,1,2,1,121,Others
17994,11,2270.0299999999997,2011-08-10 11:41:00,121,3,5,4,354,Loyal Customers
17995,3,495.48,2011-03-03 12:30:00,281,2,3,2,232,Others
17996,3,482.33,2010-11-25 11:00:00,379,2,3,2,232,Others
17997,8,1962.46,2011-09-26 16:13:00,73,3,5,4,354,Loyal Customers
17998,3,639.24,2010-11-24 15:31:00,379,2,3,3,233,Others
17999,3,528.46,2011-11-02 15:56:00,36,4,3,2,432,Others
18000,1,124.25,2010-05-24 17:34:00,563,1,2,1,121,Others
18001,6,924.14,2011-11-27 16:02:00,11,5,4,3,543,Loyal Customers
18002,4,244.37,2010-11-29 10:57:00,375,2,4,1,241,Others
18003,1,353.51,2010-11-28 15:09:00,375,2,2,2,222,Others
18004,1,157.92,2010-12-12 13:47:00,361,2,2,1,221,Others
18005,2,226.47,2011-12-06 11:51:00,3,5,3,1,531,Others
18006,4,969.51,2011-11-16 16:52:00,22,4,4,3,443,Loyal Customers
18007,1,215.22,2010-11-12 11:08:00,392,2,2,1,221,Others
18008,23,19759.079999999998,2011-09-30 15:17:00,69,3,5,5,355,Loyal Customers
18009,8,2144.23,2011-04-18 13:36:00,234,2,5,4,254,At Risk
18010,1,174.8,2011-03-28 12:27:00,256,2,2,1,221,Others
18011,2,410.79,2010-12-01 17:35:00,372,2,3,2,232,Others
18012,1,115.3,2009-12-16 13:16:00,722,1,2,1,121,Others
18013,2,187.29,2011-07-07 14:11:00,154,3,3,1,331,Others
18014,1,162.22,2011-11-11 15:28:00,27,4,2,1,421,Potential Loyalists
18015,1,120.03,2011-12-05 14:49:00,3,5,2,1,521,Potential Loyalists
18016,7,1954.56,2011-11-07 13:25:00,31,4,4,4,444,Champions
18017,4,688.0,2011-09-19 16:15:00,80,3,4,3,343,Loyal Customers
18018,4,297.99,2011-08-23 17:37:00,107,3,4,2,342,Others
18019,1,38.45,2011-10-19 12:10:00,51,4,2,1,421,Potential Loyalists
18020,1,190.48000000000002,2010-06-14 12:31:00,543,1,2,1,121,Others
18021,2,216.41,2010-07-18 10:52:00,509,1,3,1,131,Others
18022,5,1507.25,2011-11-04 12:45:00,35,4,4,4,444,Champions
18024,2,389.78,2011-07-10 12:40:00,152,3,3,2,332,Others
18025,6,1177.72,2010-11-25 12:37:00,379,2,4,3,243,Others
18026,2,2074.07,2010-07-27 10:37:00,500,1,3,4,134,At Risk
18027,1,115.31,2011-09-02 10:38:00,98,3,2,1,321,Others
18028,1,192.05,2010-05-05 13:28:00,582,1,2,1,121,Others
18029,1,433.77,2010-03-07 15:30:00,641,1,2,2,122,Others
18030,2,230.64999999999998,2011-12-05 16:37:00,3,5,3,1,531,Others
18031,1,451.3,2010-11-26 11:00:00,378,2,2,2,222,Others
18032,1,73.5,2011-01-09 15:32:00,333,2,2,1,221,Others
18033,1,93.82000000000001,2011-10-05 17:28:00,64,3,2,1,321,Others
18034,3,754.2,2011-11-18 12:22:00,21,4,3,3,433,Loyal Customers
18035,5,1260.23,2011-11-04 12:39:00,35,4,4,4,444,Champions
18036,11,1545.49,2011-11-07 14:40:00,31,4,5,4,454,Champions
18037,15,167.42,2011-07-08 13:39:00,153,3,5,1,351,Others
18038,1,141.48,2010-06-01 15:59:00,555,1,2,1,121,Others
18039,4,548.22,2010-11-30 13:07:00,373,2,4,2,242,Others
18040,2,357.20000000000005,2011-11-20 14:20:00,18,5,3,2,532,Others
18041,38,8018.7699999999995,2011-11-28 11:39:00,11,5,5,5,555,Champions
18042,2,281.15,2011-10-17 11:49:00,53,4,3,1,431,Others
18043,3,529.29,2011-11-15 12:48:00,24,4,3,2,432,Others
18044,18,3505.61,2011-12-05 14:26:00,3,5,5,5,555,Champions
18045,1,178.34,2011-10-25 13:07:00,44,4,2,1,421,Potential Loyalists
18046,1,189.63,2010-02-28 11:36:00,649,1,2,1,121,Others
18047,2,326.09,2010-11-23 13:11:00,380,2,3,2,232,Others
18048,3,394.93,2011-05-20 14:58:00,202,2,3,2,232,Others
18049,2,500.92,2010-09-28 14:26:00,436,1,3,2,132,Others
18050,2,412.06,2010-12-15 14:25:00,358,2,3,2,232,Others
18051,7,2282.28,2010-03-15 13:58:00,633,1,4,4,144,At Risk
18052,1,10877.18,2010-05-24 11:11:00,564,1,2,5,125,At Risk
18053,3,571.07,2011-09-30 09:05:00,70,3,3,2,332,Others
18054,1,176.5,2010-11-12 08:18:00,392,2,2,1,221,Others
18055,14,10142.64,2011-12-02 14:25:00,6,5,5,5,555,Champions
18056,2,554.6,2011-02-24 14:27:00,287,2,3,2,232,Others
18057,3,1188.46,2010-11-11 16:55:00,392,2,3,3,233,Others
18058,3,774.06,2011-11-30 08:38:00,9,5,3,3,533,Loyal Customers
18059,3,306.46,2011-11-16 16:49:00,22,4,3,2,432,Others
18060,2,1185.46,2010-10-27 16:41:00,407,2,3,3,233,Others
18061,28,6083.81,2011-11-18 11:20:00,21,4,5,5,455,Champions
18062,6,1632.67,2011-06-19 14:47:00,172,3,4,4,344,Loyal Customers
18063,2,186.60000000000002,2010-11-14 10:46:00,390,2,3,1,231,Others
18064,11,4481.83,2011-07-29 16:39:00,132,3,5,5,355,Loyal Customers
18065,29,5866.63,2011-12-04 10:30:00,5,5,5,5,555,Champions
18066,3,1440.4,2011-09-25 15:30:00,74,3,3,4,334,Loyal Customers
18067,1,396.33,2011-10-30 15:58:00,39,4,2,2,422,Potential Loyalists
18068,1,101.69999999999999,2011-02-23 14:50:00,288,2,2,1,221,Others
18069,11,4464.92,2011-11-13 16:03:00,25,4,5,5,455,Champions
18070,1,314.1,2010-02-08 13:28:00,668,1,2,2,122,Others
18071,6,1169.68,2011-03-27 11:59:00,257,2,4,3,243,Others
18072,1,247.44,2011-06-07 10:44:00,185,3,2,1,321,Others
18073,12,3859.82,2011-08-17 14:02:00,113,3,5,5,355,Loyal Customers
18074,2,1019.44,2010-12-01 09:53:00,373,2,3,3,233,Others
18075,20,5783.29,2011-11-16 15:21:00,22,4,5,5,455,Champions
18076,1,151.49,2010-11-24 14:02:00,379,2,2,1,221,Others
18077,18,4078.79,2011-12-01 13:32:00,7,5,5,5,555,Champions
18078,4,725.53,2011-05-06 14:32:00,216,2,4,3,243,Others
18079,5,4203.93,2011-10-25 15:27:00,44,4,4,5,445,Champions
18080,2,1231.5,2011-11-21 08:02:00,18,5,3,4,534,Loyal Customers
18081,3,343.45,2011-11-03 16:30:00,35,4,3,2,432,Others
18082,1,680.84,2011-11-14 12:45:00,25,4,2,3,423,Potential Loyalists
18083,1,463.53,2010-11-07 11:44:00,397,2,2,2,222,Others
18084,3,795.2299999999999,2011-11-23 13:57:00,15,5,3,3,533,Loyal Customers
18085,4,1341.8500000000001,2011-01-13 15:17:00,329,2,4,4,244,At Risk
18086,1,101.34,2011-03-10 13:34:00,273,2,2,1,221,Others
18087,17,14761.519999999999,2011-09-02 15:12:00,97,3,5,5,355,Loyal Customers
18088,1,166.03,2011-10-09 13:41:00,60,3,2,1,321,Others
18089,1,428.45,2010-09-19 11:57:00,446,1,2,2,122,Others
18090,1,321.9,2010-10-14 12:32:00,421,1,2,2,122,Others
18091,1,360.85,2010-04-25 13:18:00,592,1,2,2,122,Others
18092,18,14693.72,2011-12-07 13:14:00,1,5,5,5,555,Champions
18093,8,4452.71,2011-09-07 15:43:00,92,3,5,5,355,Loyal Customers
18094,13,6391.52,2011-09-19 09:28:00,81,3,5,5,355,Loyal Customers
18095,5,2303.09,2011-01-31 12:50:00,312,2,4,4,244,At Risk
18096,6,1657.87,2011-11-28 12:44:00,11,5,4,4,544,Champions
18097,11,4627.92,2011-12-02 11:16:00,7,5,5,5,555,Champions
18098,1,527.94,2010-11-08 16:31:00,395,2,2,2,222,Others
18099,1,168.31,2011-08-04 15:52:00,126,3,2,1,321,Others
18100,1,451.56,2010-06-07 14:19:00,549,1,2,2,122,Others
18101,5,622.01,2011-11-28 13:37:00,10,5,4,3,543,Loyal Customers
18102,145,580987.04,2011-12-09 11:50:00,0,5,5,5,555,Champions
18103,1,105.8,2010-06-08 13:36:00,548,1,2,1,121,Others
18104,1,754.64,2011-11-02 14:07:00,36,4,2,3,423,Potential Loyalists
18105,1,113.48000000000002,2011-11-02 12:04:00,37,4,2,1,421,Potential Loyalists
18106,6,1441.06,2011-01-14 12:23:00,329,2,4,4,244,At Risk
18107,1,165.88,2010-09-23 13:03:00,441,1,2,1,121,Others
18108,3,848.8100000000001,2011-03-30 13:56:00,253,2,3,3,233,Others
18109,38,9555.71,2011-12-08 11:36:00,1,5,5,5,555,Champions
18110,2,392.28000000000003,2011-11-20 12:34:00,19,4,3,2,432,Others
18111,1,405.85,2010-04-29 12:58:00,588,1,2,2,122,Others
18112,4,773.36,2011-11-27 14:43:00,11,5,4,3,543,Loyal Customers
18113,1,76.32000000000001,2010-12-06 12:31:00,368,2,2,1,221,Others
18114,1,220.1,2011-02-22 13:20:00,289,2,2,1,221,Others
18115,1,9.700000000000001,2010-01-11 11:57:00,697,1,2,1,121,Others
18116,13,2134.4900000000002,2011-10-03 11:00:00,67,3,5,4,354,Loyal Customers
18117,1,315.65,2011-11-14 12:47:00,25,4,2,2,422,Potential Loyalists
18118,29,6221.02,2011-11-29 11:32:00,10,5,5,5,555,Champions
18119,1,180.7,2010-12-07 11:59:00,367,2,2,1,221,Others
18120,1,111.15,2011-05-09 13:45:00,213,2,2,1,221,Others
18121,2,653.3,2011-07-13 12:53:00,148,3,3,3,333,Loyal Customers
18122,6,1793.06,2011-12-01 13:08:00,7,5,4,4,544,Champions
18123,3,666.64,2011-11-15 14:23:00,23,4,3,3,433,Loyal Customers
18124,1,102.65,2010-08-24 17:21:00,471,1,2,1,121,Others
18125,4,1131.75,2011-11-10 12:29:00,29,4,4,3,443,Loyal Customers
18126,1,200.92000000000002,2011-10-10 12:19:00,60,3,2,1,321,Others
18127,4,556.13,2011-11-20 14:05:00,18,5,4,2,542,Others
18128,1,399.29,2010-06-20 13:19:00,536,1,2,2,122,Others
18129,1,112.55000000000001,2011-04-10 14:16:00,242,2,2,1,221,Others
18130,3,1059.39,2011-11-24 14:40:00,14,5,3,3,533,Loyal Customers
18131,1,222.95999999999998,2010-03-18 08:48:00,631,1,2,1,121,Others
18132,1,220.13,2010-07-23 16:54:00,503,1,2,1,121,Others
18133,1,931.4999999999999,2011-05-11 14:14:00,211,2,2,3,223,Others
18134,2,445.0,2010-04-20 14:02:00,597,1,3,2,132,Others
18135,10,1249.6200000000001,2011-11-10 19:32:00,28,4,5,4,454,Champions
18136,5,1631.3600000000001,2011-10-07 15:40:00,62,3,4,4,344,Loyal Customers
18137,2,145.99,2010-06-06 14:18:00,550,1,3,1,131,Others
18138,1,152.65,2011-02-17 14:51:00,294,2,2,1,221,Others
18139,6,8438.34,2011-11-22 10:44:00,17,5,4,5,545,Champions
18140,1,536.41,2010-08-23 11:58:00,473,1,2,2,122,Others
18141,2,882.47,2010-11-03 11:44:00,401,2,3,3,233,Others
18142,2,1019.52,2011-07-05 13:19:00,156,3,3,3,333,Loyal Customers
18143,2,1000.16,2011-08-15 12:07:00,116,3,3,3,333,Loyal Customers
18144,19,4892.95,2011-12-02 12:46:00,7,5,5,5,555,Champions
18145,11,5609.74,2011-11-27 11:22:00,12,5,5,5,555,Champions
18146,2,160.35000000000002,2011-07-22 12:08:00,140,3,3,1,331,Others
18147,2,179.33999999999997,2011-10-25 11:46:00,45,4,3,1,431,Others
18148,1,112.85000000000001,2010-03-03 11:40:00,646,1,2,1,121,Others
18149,7,1553.96,2011-10-20 12:04:00,50,4,4,4,444,Champions
18150,3,566.58,2011-11-07 16:49:00,31,4,3,2,432,Others
18151,6,1879.44,2011-07-28 11:35:00,134,3,4,4,344,Loyal Customers
18152,1,426.69,2010-03-03 15:26:00,645,1,2,2,122,Others
18153,1,246.22,2010-02-18 15:50:00,658,1,2,1,121,Others
18154,5,932.6,2011-12-06 16:41:00,2,5,4,3,543,Loyal Customers
18155,3,371.62,2011-09-25 13:32:00,74,3,3,2,332,Others
18156,2,675.64,2011-11-27 12:24:00,12,5,3,3,533,Loyal Customers
18157,1,213.9,2010-05-17 14:09:00,570,1,2,1,121,Others
18158,2,453.4,2011-11-30 16:19:00,8,5,3,2,532,Others
18159,1,530.15,2011-02-11 14:26:00,300,2,2,2,222,Others
18160,3,1003.88,2011-10-13 15:50:00,56,4,3,3,433,Loyal Customers
18161,6,1803.1000000000001,2011-11-24 16:40:00,14,5,4,4,544,Champions
18162,1,371.51,2009-12-07 13:24:00,731,1,2,2,122,Others
18163,1,728.84,2010-05-04 14:51:00,583,1,2,3,123,Others
18164,1,399.65000000000003,2011-11-02 12:56:00,36,4,2,2,422,Potential Loyalists
18165,1,302.46000000000004,2011-06-15 13:23:00,176,3,2,2,322,Others
18166,1,175.5,2010-03-26 12:26:00,623,1,2,1,121,Others
18167,3,1384.8600000000001,2011-11-16 15:56:00,22,4,3,4,434,Loyal Customers
18168,16,3435.5,2011-06-16 19:21:00,175,3,5,5,355,Loyal Customers
18169,1,202.65,2011-10-10 12:18:00,60,3,2,1,321,Others
18170,9,2878.0,2011-11-06 14:35:00,32,4,5,4,454,Champions
18171,9,2437.31,2011-10-12 09:13:00,58,4,5,4,454,Champions
18172,52,17467.24,2011-11-25 11:12:00,14,5,5,5,555,Champions
18173,5,2696.36,2011-09-14 11:26:00,86,3,4,4,344,Loyal Customers
18174,2,162.5,2011-12-02 16:56:00,6,5,3,1,531,Others
18175,1,176.1,2010-02-02 10:25:00,675,1,2,1,121,Others
18176,1,476.35,2010-12-16 15:45:00,357,2,2,2,222,Others
18177,9,2216.32,2011-11-08 14:44:00,30,4,5,4,454,Champions
18178,11,6103.74,2011-08-03 09:30:00,128,3,5,5,355,Loyal Customers
18179,8,2547.55,2011-11-30 16:23:00,8,5,5,4,554,Champions
18180,6,1843.75,2011-12-05 08:39:00,4,5,4,4,544,Champions
18181,5,1188.34,2011-11-15 15:08:00,23,4,4,3,443,Loyal Customers
18182,1,291.13,2010-09-02 14:25:00,462,1,2,2,122,Others
18183,2,632.07,2011-04-26 15:26:00,226,2,3,3,233,Others
18184,1,49.8,2011-11-24 15:28:00,14,5,2,1,521,Potential Loyalists
18185,1,304.25,2011-04-04 13:42:00,248,2,2,2,222,Others
18186,1,329.58,2009-12-17 10:22:00,722,1,2,2,122,Others
18187,1,724.89,2010-03-18 09:49:00,631,1,2,3,123,Others
18188,6,3280.59,2011-11-24 16:46:00,14,5,4,5,545,Champions
18189,3,1403.73,2011-09-23 12:40:00,77,3,3,4,334,Loyal Customers
18190,5,745.62,2011-05-31 14:48:00,191,2,4,3,243,Others
18191,2,529.4,2011-03-23 12:08:00,261,2,3,2,232,Others
18192,1,957.97,2011-09-29 09:53:00,71,3,2,3,323,Others
18193,3,1207.35,2011-06-27 13:58:00,164,3,3,3,333,Loyal Customers
18194,6,4162.04,2011-09-18 13:29:00,81,3,4,5,345,Loyal Customers
18195,1,101.16,2010-11-17 15:03:00,386,2,2,1,221,Others
18196,4,1457.19,2011-09-05 16:22:00,94,3,4,4,344,Loyal Customers
18197,1,230.1,2010-05-13 10:46:00,575,1,2,1,121,Others
18198,17,5425.56,2011-12-05 14:49:00,3,5,5,5,555,Champions
18199,1,344.75,2010-01-25 11:32:00,683,1,2,2,122,Others
18200,1,150.35,2011-08-25 18:45:00,105,3,2,1,321,Others
18201,1,447.53000000000003,2009-12-17 08:55:00,722,1,2,2,122,Others
18202,3,1396.99,2011-05-24 12:12:00,199,2,3,4,234,At Risk
18203,4,492.52,2011-07-05 13:07:00,156,3,4,2,342,Others
18204,3,1975.35,2011-09-29 16:44:00,70,3,3,4,334,Loyal Customers
18205,2,517.36,2011-11-03 13:22:00,35,4,3,2,432,Others
18206,1,314.65999999999997,2010-06-04 13:47:00,552,1,2,2,122,Others
18207,1,544.47,2010-07-28 14:26:00,498,1,2,2,122,Others
18208,1,360.08,2010-05-23 11:54:00,565,1,2,2,122,Others
18209,1,139.10000000000002,2011-11-11 12:07:00,28,4,2,1,421,Potential Loyalists
18210,7,2768.83,2011-12-08 11:02:00,1,5,4,4,544,Champions
18211,5,600.07,2011-11-14 08:10:00,25,4,4,2,442,Others
18212,2,514.37,2011-01-17 16:14:00,325,2,3,2,232,Others
18213,1,232.48000000000002,2011-04-17 10:21:00,236,2,2,1,221,Others
18214,4,1780.34,2010-06-27 11:21:00,530,1,4,4,144,At Risk
18215,5,2232.4900000000002,2011-09-11 16:05:00,88,3,4,4,344,Loyal Customers
18216,1,481.75,2011-11-08 16:55:00,30,4,2,2,422,Potential Loyalists
18217,4,945.04,2011-11-10 13:18:00,28,4,4,3,443,Loyal Customers
18218,4,1121.84,2011-05-12 12:53:00,210,2,4,3,243,Others
18219,17,3352.7000000000003,2011-12-07 11:43:00,2,5,5,5,555,Champions
18220,6,1921.76,2011-04-27 09:03:00,226,2,4,4,244,At Risk
18221,6,1424.94,2011-11-17 14:40:00,21,4,4,4,444,Champions
18222,1,443.0,2011-09-08 10:45:00,92,3,2,2,322,Others
18223,26,14000.85,2011-12-05 09:11:00,4,5,5,5,555,Champions
18224,1,158.95000000000002,2011-03-21 10:30:00,263,2,2,1,221,Others
18225,26,13014.8,2011-12-06 13:27:00,2,5,5,5,555,Champions
18226,26,11878.88,2011-10-26 13:36:00,43,4,5,5,455,Champions
18227,2,388.75,2011-05-06 12:23:00,217,2,3,2,232,Others
18228,2,779.9,2011-10-14 09:21:00,56,4,3,3,433,Loyal Customers
18229,28,10150.51,2011-11-28 09:48:00,11,5,5,5,555,Champions
18230,9,4291.06,2011-11-30 13:22:00,8,5,5,5,555,Champions
18231,28,6854.17,2011-05-31 14:18:00,191,2,5,5,255,At Risk
18232,4,592.97,2011-09-19 11:49:00,81,3,4,2,342,Others
18233,1,440.0,2011-01-18 08:44:00,325,2,2,2,222,Others
18234,1,179.6,2010-06-06 11:22:00,551,1,2,1,121,Others
18235,3,1796.48,2011-09-29 08:27:00,71,3,3,4,334,Loyal Customers
18236,12,1795.3500000000001,2011-11-10 08:06:00,29,4,5,4,454,Champions
18237,5,987.1,2011-12-07 12:49:00,2,5,4,3,543,Loyal Customers
18238,1,270.92,2010-07-12 12:51:00,514,1,2,1,121,Others
18239,6,1712.26,2011-05-05 12:38:00,218,2,4,4,244,At Risk
18240,1,422.58,2011-10-24 13:06:00,45,4,2,2,422,Potential Loyalists
18241,21,2986.9900000000002,2011-11-30 12:10:00,9,5,5,5,555,Champions
18242,8,3605.21,2011-09-28 13:43:00,71,3,5,5,355,Loyal Customers
18243,1,515.78,2010-10-21 14:29:00,413,1,2,2,122,Others
18244,2,568.64,2010-10-05 11:15:00,430,1,3,2,132,Others
18245,20,6324.9800000000005,2011-12-02 14:48:00,6,5,5,5,555,Champions
18246,3,758.8199999999999,2011-11-16 11:49:00,23,4,3,3,433,Loyal Customers
18247,3,839.73,2010-10-21 09:49:00,414,1,3,3,133,Others
18248,2,804.02,2011-08-09 10:19:00,122,3,3,3,333,Loyal Customers
